cityName,stateName,cityCode,locationType,aliasCityName,weightage
Kotkapura,Rajasthan,MMTCC8105,CITY,,1342
Chennur,Andhra Pradesh,MMTCC38239,CITY,,2779
Moodubelle,Karnataka,MMTCC11405,CITY,,2380
Chikhli (Gujarat),Gujarat,MMTCC48922,CITY,,1428
Chittoor (Rajasthan),Rajasthan,MMTCC50132,CITY,,1792
Daltonganj,Jharkhand,MMTCC38245,CITY,,507
Bamnod,Maharashtra,MMTCC10339,CITY,,2779
Shil,Gujarat,MMTCC7028,CITY,,2380
Aduthurai,Tamil Nadu,MMTCC11413,CITY,,2779
Dhekiajuli,Assam,MMTCC38249,CITY,,2380
Dholasa,Gujarat,MMTCC38251,CITY,,5000
Bidarugod,Karnataka,MMTCC9345,CITY,,2380
Fatehnagar,Rajasthan,MMTCC38253,CITY,,1792
Palakkad,Kerala,MMTCC38255,CITY,,157
Muppavaram,Andhra Pradesh,MMTCC10856,CITY,,1792
Talere Naka,Maharashtra,MMTCC10857,CITY,,2646
Palacode,Tamil Nadu,MMTCC38257,CITY,,2779
Gowripatnam,Andhra Pradesh,MMTCC6535,CITY,,5000
Samadhiyala,Gujarat,MMTCC38261,CITY,,5000
Paneli,Maharashtra,MMTCC7017,CITY,,5000
Sanoor Karkala,Karnataka,MMTCC38263,CITY,,5000
Jaitpur,Rajasthan,MMTCC5971,CITY,,5000
Cheyyeru,Andhra Pradesh,MMTCC6542,CITY,,2967
Begusarai,Bihar,MMTCC10876,CITY,,1276
Banas,Rajasthan,MMTCC9360,CITY,,5000
Sarkadiya,Gujarat,MMTCC38267,CITY,,5000
Khadadhar,Gujarat,MMTCC10361,CITY,,2779
movva,Andhra Pradesh,MMTCC11448,CITY,,1709
Senthamaram,Tamil Nadu,MMTCC38269,CITY,,2779
Seydunganallur,Tamil Nadu,MMTCC38271,CITY,,1826
Khatushyamji,Rajasthan,MMTCC3931,CITY,,5000
Dudu,Rajasthan,MMTCC5974,CITY,,5000
HIREKERUR,Karnataka,MMTCC12102,CITY,,2292
Kunigal,Karnataka,MMTCC6814,CITY,,5000
Kannar,Karnataka,MMTCC8141,CITY,,5000
Rameshwara,Karnataka,MMTCC12491,CITY,,5000
Maksi,Madhya Pradesh,MMTCC2168,CITY,,2504
Mandal(Gujrat),Rajasthan,MMTCC49729,CITY,,5000
Kekri,Rajasthan,MMTCC5983,CITY,,2967
Radhanpur(Gujrat),Gujarat,MMTCC49463,CITY,,479
Payyoli,Kerala,MMTCC1707,CITY,,2779
Mohol,Maharashtra,MMTCC10392,CITY,,2006
Bahroad,Rajasthan,MMTCC3653,CITY,,2646
Medapadu,Andhra Pradesh,MMTCC6580,CITY,,5000
Munjiyasar,Gujarat,MMTCC3856,CITY,,5000
Reddypalem,Andhra Pradesh,MMTCC6589,CITY,,5000
Nesdi,Gujarat,MMTCC2028,CITY,,1919
Nigari,Gujarat,MMTCC6439,CITY,,5000
Thallur (Tamil Nadu),Tamil Nadu,MMTCC49070,CITY,,5000
Datrana,Gujarat,MMTCC9395,CITY,,5000
Vedullapalli,Andhra Pradesh,MMTCC6593,CITY,,5000
Verna,Goa,MMTCC10912,CITY,,5000
Vissakoderu,Andhra Pradesh,MMTCC6598,CITY,,5000
Siddapura(Udupi),Karnataka,MMTCC38543,CITY,,5000
Siddapura (KPR),Karnataka,MMTCC49315,CITY,,5000
Shirdun,Maharashtra,MMTCC38546,CITY,,5000
Pedana,Andhra Pradesh,MMTCC38547,CITY,,5000
Panavadali Chatram,Tamil Nadu,MMTCC38548,CITY,,5000
Amdapur (Andhra Pradesh),Andhra Pradesh,MMTCC50194,CITY,,5000
Paonta Sahib (Himachal Pradesh),Himachal Pradesh,MMTCC49829,CITY,,5000
Nalumavadi,Tamil Nadu,MMTCC38551,CITY,,2292
Javalga,Maharashtra,MMTCC38552,CITY,,5000
Ganganagar,Rajasthan,MMTCC38554,CITY,,5000
Pumpwell,Karnataka,MMTCC49755,CITY,,5000
Jagdalpur,Chhattisgarh,MMTCC38556,CITY,,346
Palakkad Bypass,Kerala,MMTCC49236,CITY,,912
Mapusa,Goa,MMTCC49900,CITY,,1138
Narsinghpur,Madhya Pradesh,MMTCC49291,CITY,,1749
N.G.O Quarters Clt,Tamil Nadu,MMTCC38560,CITY,,5000
Polur,Tamil Nadu,MMTCC38561,CITY,,1826
Attur(Thoothukudi),Tamil Nadu,MMTCC38562,CITY,,1709
Takari (Sangli),Maharashtra,MMTCC48647,CITY,,5000
Naseerabad,Andhra Pradesh,MMTCC38564,CITY,,5000
Shiyawat,Rajasthan,MMTCC38565,CITY,,5000
C.B.D Belapur,Maharashtra,MMTCC49512,CITY,,5000
Patan(Gujarat),Gujarat,MMTCC38567,CITY,,299
Savadatti,Karnataka,MMTCC38568,CITY,,869
Peddapalli,Telangana,MMTCC38569,CITY,,2292
"Puttur, Andhra Pradesh",Andhra Pradesh,MMTCC38570,CITY,,2504
Yalamanchilli,Andhra Pradesh,MMTCC38571,CITY,,2646
Karnataka,Karnataka,MMTCC38572,CITY,,5000
Airoli,Maharashtra,MMTCC38573,CITY,,5000
Black Bridge,Andhra Pradesh,MMTCC38574,CITY,,5000
Indravati,Odisha,MMTCC38575,CITY,,2646
Dharampur (Gujarat),Gujarat,MMTCC48778,CITY,,1962
Port Blair,Andaman and Nicobar Islands,MMTCC38577,CITY,,5000
Kharupetia,Assam,MMTCC38579,CITY,,5000
Metwada,Madhya Pradesh,MMTCC38580,CITY,,5000
Kashimira (Thane),Maharashtra,MMTCC50146,CITY,,2967
Kolkata City Tour,West Bengal,MMTCC38582,CITY,,5000
N I T K (Mangalore),Karnataka,MMTCC48675,CITY,,5000
Gangapur City,Gujarat,MMTCC48967,CITY,,5000
Kurupumthara,Kerala,MMTCC38586,CITY,,5000
Malaparajagudem,Andhra Pradesh,MMTCC38587,CITY,,2779
Pathsala,Assam,MMTCC38588,CITY,,5000
Mandva,Gujarat,MMTCC38590,CITY,,2779
Melapalayam,Tamil Nadu,MMTCC38591,CITY,,5000
Kesariya (Bihar),Bihar,MMTCC48996,CITY,,5000
Kanjanagadu,Kerala,MMTCC38593,CITY,,2504
Pusapadu,Andhra Pradesh,MMTCC38594,CITY,,5000
Osiyan,Rajasthan,MMTCC38595,CITY,,5000
Ramsin,Rajasthan,MMTCC38596,CITY,,2504
Kalpakam,Tamil Nadu,MMTCC38597,CITY,,1027
Tumsar,Maharashtra,MMTCC38598,CITY,,5000
Pen (Maharashtra),Maharashtra,MMTCC38599,CITY,,1868
Bar (rajasthan),Rajasthan,MMTCC50269,CITY,,2292
Chebrolu(West Godavari),Andhra Pradesh,MMTCC38601,CITY,,5000
Palghat,Kerala,MMTCC50349,CITY,,5000
Keela Eral,Tamil Nadu,MMTCC38603,CITY,,1868
Silamalai,Tamil Nadu,MMTCC38604,CITY,,5000
Kaushambi,Uttar Pradesh,MMTCC38605,CITY,,191
Pailapool,Assam,MMTCC38606,CITY,,1619
Tata nagar,Jharkhand,MMTCC38608,CITY,,1570
Narayanpur (Maharashtra),Maharashtra,MMTCC49531,CITY,,5000
Jalahalli,Karnataka,MMTCC38610,CITY,,2646
Ramagundam,Telangana,MMTCC38611,CITY,,1709
Marcel,Goa,MMTCC38613,CITY,,5000
Prathipadu(East Godavari),Andhra Pradesh,MMTCC38614,CITY,,1826
Umerga,Gujarat,MMTCC49953,CITY,,5000
Thodambail,Karnataka,MMTCC38617,CITY,,5000
Chittod,Madhya Pradesh,MMTCC38620,CITY,,5000
Pattikkad,Kerala,MMTCC38621,CITY,,5000
Godhra (Ambe Dham),Gujarat,MMTCC38624,CITY,,5000
Daman,Gujarat,MMTCC49183,CITY,,2075
Monday market,Tamil Nadu,MMTCC38627,CITY,,1357
Jaggaiahpet,Andhra Pradesh,MMTCC38628,CITY,,652
Patharkandi,Assam,MMTCC38629,CITY,,1868
Data (Rajasthan),Rajasthan,MMTCC48853,CITY,,5000
Pangidigudem,Andhra Pradesh,MMTCC38631,CITY,,5000
Kamkheda (Maharashtra),Maharashtra,MMTCC49858,CITY,,5000
Pahalgam,Jammu and Kashmir,MMTCC38633,CITY,,5000
Agiripalli,Andhra Pradesh,MMTCC38634,CITY,,1826
K.R. Nagar,Karnataka,MMTCC49526,CITY,,5000
Vembakkotai,Tamil Nadu,MMTCC38636,CITY,,5000
Paritala,Andhra Pradesh,MMTCC38637,CITY,,5000
Bhanchha,Gujarat,MMTCC38638,CITY,,5000
Nigdi (Pune),Maharashtra,MMTCC49543,CITY,,2504
Pudukadai,Tamil Nadu,MMTCC38640,CITY,,2967
Thapettai,Tamil Nadu,MMTCC38641,CITY,,5000
Pimpri (Hingoli),Maharashtra,MMTCC49328,CITY,,5000
Valappadi,Tamil Nadu,MMTCC38643,CITY,,5000
Nivli,Madhya Pradesh,MMTCC38644,CITY,,5000
Attayampatt,Tamil Nadu,MMTCC38645,CITY,,5000
JENGRAIMUKH,Assam,MMTCC38646,CITY,,5000
Kuwaria,Rajasthan,MMTCC38647,CITY,,2967
Mandapalli,Andhra Pradesh,MMTCC38648,CITY,,5000
Paripally,Kerala,MMTCC49027,CITY,,5000
Jafarabad,Gujarat,MMTCC38650,CITY,,1220
Aavanam Kaikaati,Tamil Nadu,MMTCC38652,CITY,,2646
Valukad,Gujarat,MMTCC38655,CITY,,2006
Mandideep,Madhya Pradesh,MMTCC38656,CITY,,5000
Palvancha,Andhra Pradesh,MMTCC38657,CITY,,460
Kalamboli,Maharashtra,MMTCC38658,CITY,,5000
Mandi (Himachal Pradesh),Himachal Pradesh,MMTCC50271,CITY,,382
Guduru (By-Pass),Karnataka,MMTCC38661,CITY,,1792
Kharghar,Maharashtra,MMTCC38662,CITY,,5000
Sigandur,Karnataka,MMTCC38664,CITY,,5000
Mohammadi,Uttar Pradesh,MMTCC38666,CITY,,1679
Malsika,Gujarat,MMTCC38667,CITY,,5000
Dadar(visavadar),Gujarat,MMTCC48753,CITY,,5000
Yelamanchili,Andhra Pradesh,MMTCC49979,CITY,,5000
Papanasam(Tirunelveli),Tamil Nadu,MMTCC38670,CITY,,1077
Pichhore,Madhya Pradesh,MMTCC38671,CITY,,2292
Dolatper,Maharashtra,MMTCC38672,CITY,,5000
Papanasam(Tanjore),Tamil Nadu,MMTCC38673,CITY,,1101
Erode Bypass (Chithode),Tamil Nadu,MMTCC49438,CITY,,1619
Jamanvav,Gujarat,MMTCC38675,CITY,,5000
Racharla,Andhra Pradesh,MMTCC50137,CITY,,5000
Cross Land,Karnataka,MMTCC38678,CITY,,5000
Podili,Andhra Pradesh,MMTCC38679,CITY,,484
Ranigunj,Andhra Pradesh,MMTCC38680,CITY,,5000
Lalitpur(Uttar Pradesh),Uttar Pradesh,MMTCC49461,CITY,,1092
Todiya,Gujarat,MMTCC38682,CITY,,5000
Kayamozhi,Tamil Nadu,MMTCC38683,CITY,,1541
Pathapatnam,Andhra Pradesh,MMTCC38684,CITY,,1391
Pangidi Cheruvu,Andhra Pradesh,MMTCC38685,CITY,,2646
Mahwa (RJ),Rajasthan,MMTCC38686,CITY,,2006
Laluk,Assam,MMTCC38687,CITY,,2149
Khud,Punjab,MMTCC38689,CITY,,5000
Gokharwala,Gujarat,MMTCC38690,CITY,,5000
Kurla (Raigad),Maharashtra,MMTCC48915,CITY,,5000
Shivajinagar (Ratnagiri),Maharashtra,MMTCC49726,CITY,,5000
MalasaPatia,Gujarat,MMTCC38694,CITY,,5000
JagadaPatnam,Tamil Nadu,MMTCC48961,CITY,,5000
Nasirabad (Maharashtra),Maharashtra,MMTCC49174,CITY,,5000
Medikonduru,Andhra Pradesh,MMTCC43507,CITY,,5000
Gavan,Maharashtra,MMTCC38699,CITY,,5000
Pilarkhana,Karnataka,MMTCC49310,CITY,,5000
Puthuchery,Pondicherry State,MMTCC47490,CITY,,5000
Sunder Nagar (Punjab),Punjab,MMTCC50089,CITY,,5000
Nayakanakatte,Karnataka,MMTCC38703,CITY,,5000
Chembur,Maharashtra,MMTCC38704,CITY,,5000
Nidugundi,Karnataka,MMTCC38705,CITY,,1240
Palakonda,Andhra Pradesh,MMTCC38706,CITY,,1255
Kolidam,Tamil Nadu,MMTCC38707,CITY,,5000
Ganagapur,Karnataka,MMTCC38708,CITY,,5000
Harpalpur,Madhya Pradesh,MMTCC38709,CITY,,2646
Ratanpar,Gujarat,MMTCC38710,CITY,,5000
Vaikkom,Kerala,MMTCC49325,CITY,,2646
Sankeshwar Bypass,Karnataka,MMTCC50355,CITY,,2779
Varasda,Gujarat,MMTCC38715,CITY,,5000
Nandivelugu (Andhra Pradesh),Andhra Pradesh,MMTCC49114,CITY,,5000
Palivela,Andhra Pradesh,MMTCC38717,CITY,,5000
Mookambika,Kerala,MMTCC49194,CITY,,2779
Simran,Gujarat,MMTCC38719,CITY,,5000
Subhash Nagar,Karnataka,MMTCC38720,CITY,,5000
Sujanpur (himachal pradesh),Himachal Pradesh,MMTCC50109,CITY,,5000
Pachmarhi,Andhra Pradesh,MMTCC38722,CITY,,2779
Akolali-Jaliya,Gujarat,MMTCC38723,CITY,,5000
Julwania,Madhya Pradesh,MMTCC38724,CITY,,1749
Saidapur,Karnataka,MMTCC48696,CITY,,5000
NITK Surathkal,Karnataka,MMTCC50093,CITY,,5000
Chakrda,Gujarat,MMTCC38728,CITY,,5000
Pothakudi,Tamil Nadu,MMTCC49417,CITY,,2646
Ittamozhi,Tamil Nadu,MMTCC38730,CITY,,2646
Bakra Rd,Rajasthan,MMTCC38731,CITY,,5000
Gavarlapalem,Andhra Pradesh,MMTCC38732,CITY,,5000
Parvadi,Gujarat,MMTCC38733,CITY,,1868
Bilyala,Gujarat,MMTCC38734,CITY,,5000
Alangulam TNC,Tamil Nadu,MMTCC38735,CITY,,5000
Pratapgadh (Rajasthan),Rajasthan,MMTCC49069,CITY,,1749
Nitte (karkala),Karnataka,MMTCC38737,CITY,,1473
Mandla (MP),Madhya Pradesh,MMTCC38739,CITY,,1391
Kotralam Bypass,Kerala,MMTCC49813,CITY,,5000
Margoa,Goa,MMTCC43508,CITY,,723
Dubna,Odisha,MMTCC38742,CITY,,5000
Thiruvadanai Kaikaati,Tamil Nadu,MMTCC38743,CITY,,2380
Beawer,Rajasthan,MMTCC38744,CITY,,615
Jagannapeta,Andhra Pradesh,MMTCC49400,CITY,,2380
Jam Kandona,Gujarat,MMTCC38746,CITY,,5000
Prithvipur,Madhya Pradesh,MMTCC38747,CITY,,2779
Panchvamal,Maharashtra,MMTCC38748,CITY,,5000
Vasco,Goa,MMTCC38749,CITY,,5000
Mudradi,Karnataka,MMTCC48524,CITY,,5000
Paliya,Uttar Pradesh,MMTCC38751,CITY,,5000
Parassala,Kerala,MMTCC38752,CITY,,5000
Sikhohabad,Uttar Pradesh,MMTCC38753,CITY,,2779
Pandalkudi,Tamil Nadu,MMTCC38754,CITY,,2075
Kazipet(Kadapa),Andhra Pradesh,MMTCC49977,CITY,,2504
Jiribam,Manipur,MMTCC38757,CITY,,1792
Pilathara,Kerala,MMTCC38758,CITY,,5000
Ghatkopar,Maharashtra,MMTCC38759,CITY,,5000
De Sai Camp,Karnataka,MMTCC38760,CITY,,5000
Vijay Nagar,Rajasthan,MMTCC38761,CITY,,5000
GhodiDhaal,Gujarat,MMTCC38762,CITY,,5000
Karanpur (Rajasthan),Rajasthan,MMTCC38763,CITY,,5000
Maninagar,Gujarat,MMTCC38764,CITY,,2213
Badarpur(Assam),Assam,MMTCC38765,CITY,,1391
Parvathipuram,Andhra Pradesh,MMTCC49068,CITY,,1868
Kamlighat,Rajasthan,MMTCC38767,CITY,,5000
Mehandipur,Rajasthan,MMTCC49242,CITY,,5000
Davanegere ByPass,Karnataka,MMTCC38769,CITY,,2504
Vennandur,Tamil Nadu,MMTCC38771,CITY,,5000
Rattalli,Karnataka,MMTCC38772,CITY,,5000
Paralachi,Tamil Nadu,MMTCC38773,CITY,,2646
Nidamolu,Andhra Pradesh,MMTCC50034,CITY,,5000
Navagadh Railway Station Road,Gujarat,MMTCC38776,CITY,,2967
Islampur,Maharashtra,MMTCC38777,CITY,,791
Gomti Choraya,Maharashtra,MMTCC38778,CITY,,2779
Kodad,Andhra Pradesh,MMTCC38780,CITY,,194
Dharna,Madhya Pradesh,MMTCC38781,CITY,,1826
Alangulam (Rajapalayam),Tamil Nadu,MMTCC38782,CITY,,2967
Vaideeswaran Koil Street,Tamil Nadu,MMTCC38783,CITY,,2646
Meenagadi,Kerala,MMTCC38785,CITY,,2504
Kolhapur(Karnataka),Karnataka,MMTCC38786,CITY,,5000
S.Konda By-Pass,Andhra Pradesh,MMTCC38787,CITY,,5000
Jaisinghpur (Maharashtra),Maharashtra,MMTCC50083,CITY,,2380
Kamothe,Maharashtra,MMTCC38790,CITY,,5000
Limbadi to Hadala road,Gujarat,MMTCC38791,CITY,,5000
Pithampur Bypass,Maharashtra,MMTCC49861,CITY,,2646
Petnaka,Maharashtra,MMTCC38794,CITY,,2504
Jakkaram,Andhra Pradesh,MMTCC50201,CITY,,5000
Kailadevi,Rajasthan,MMTCC38796,CITY,,5000
Gudlavalleru,Andhra Pradesh,MMTCC38798,CITY,,5000
Manjari (Karnataka),Karnataka,MMTCC48522,CITY,,1962
Dharmapuri (Telangana),Andhra Pradesh,MMTCC49838,CITY,,5000
Chebrolu(Guntur),Andhra Pradesh,MMTCC38802,CITY,,5000
Muniyal,Karnataka,MMTCC49740,CITY,,5000
Udaipur,Rajasthan,MMTCC49228,CITY,,30
Pachmarhi(Madhya Pradesh),Madhya Pradesh,MMTCC38806,CITY,,1101
Perunali,Tamil Nadu,MMTCC38807,CITY,,5000
Fatehpur (Rajasthan),Rajasthan,MMTCC49683,CITY,,1919
Mokhada,Maharashtra,MMTCC38809,CITY,,5000
Mulund,Maharashtra,MMTCC38810,CITY,,5000
Siddapur,Karnataka,MMTCC38811,CITY,,5000
Kadapa (By Pass),Andhra Pradesh,MMTCC38812,CITY,,5000
Kasol,Himachal Pradesh,MMTCC49912,CITY,,340
Chaibasa,Jharkhand,MMTCC38815,CITY,,869
Garividi,Andhra Pradesh,MMTCC11601,CITY,,2213
Alephata,Maharashtra,MMTCC37033,CITY,,2006
Bilimora,Gujarat,MMTCC10345,CITY,,899
Gojariya,Gujarat,MMTCC12720,CITY,,2646
LUNAWADA,Gujarat,MMTCC12265,CITY,,523
Amirgadh,Gujarat,MMTCC12514,CITY,,5000
Adapaka,Andhra Pradesh,MMTCC38816,CITY,,5000
Badarala,Andhra Pradesh,MMTCC38817,CITY,,5000
Chhipabarod,Rajasthan,MMTCC38818,CITY,,5000
Budsu,Rajasthan,MMTCC38819,CITY,,5000
Bhakarapet,Andhra Pradesh,MMTCC38820,CITY,,5000
Chaturbhujpur,Uttar Pradesh,MMTCC38821,CITY,,5000
Hattigudur,Karnataka,MMTCC38822,CITY,,5000
Rajura (Chandrapur),Maharashtra,MMTCC49828,CITY,,5000
Chimakurthy,Andhra Pradesh,MMTCC38824,CITY,,2504
Amarpatan,Madhya Pradesh,MMTCC38825,CITY,,5000
Gorebal,Karnataka,MMTCC38826,CITY,,5000
Futishanko,West Bengal,MMTCC38827,CITY,,1428
Chinturu,Andhra Pradesh,MMTCC38828,CITY,,1962
Aheri (Maharashtra),Maharashtra,MMTCC49931,CITY,,2779
Dhuvaran,Gujarat,MMTCC38830,CITY,,5000
Ambad (Jalna),Maharashtra,MMTCC49524,CITY,,2967
Dalimb,Maharashtra,MMTCC38832,CITY,,5000
Balapanur,Andhra Pradesh,MMTCC38833,CITY,,5000
Aler,Telangana,MMTCC38834,CITY,,5000
Goluwala,Rajasthan,MMTCC38835,CITY,,2967
Jeelakarragudem,Andhra Pradesh,MMTCC38836,CITY,,5000
Dronadula,Andhra Pradesh,MMTCC38837,CITY,,5000
Bambuliya,Rajasthan,MMTCC38838,CITY,,5000
Fatehabad,Haryana,MMTCC38839,CITY,,1749
Baikunthapur (West Bengal),West Bengal,MMTCC50006,CITY,,5000
Bobas,Rajasthan,MMTCC38841,CITY,,5000
Anandpuri,Rajasthan,MMTCC38842,CITY,,5000
Bhopalgarh,Rajasthan,MMTCC38843,CITY,,5000
Gollavilli,Andhra Pradesh,MMTCC38844,CITY,,5000
Damua,Madhya Pradesh,MMTCC38845,CITY,,5000
Akkalkuva,Maharashtra,MMTCC38846,CITY,,1919
Bagru,Rajasthan,MMTCC9358,CITY,,5000
Mukerian,Punjab,MMTCC9071,CITY,,1138
Tanda,Uttar Pradesh,MMTCC43503,CITY,,2213
Saraipali,Chhattisgarh,MMTCC10466,CITY,,1408
Selamba,Gujarat,MMTCC13020,CITY,,2504
Arang,Chhattisgarh,MMTCC10548,CITY,,5000
Mannarpuram,Tamil Nadu,MMTCC38847,CITY,,5000
Arambagh (West Bengal),West Bengal,MMTCC49366,CITY,,864
Bagidora,Rajasthan,MMTCC38849,CITY,,5000
Baari,Maharashtra,MMTCC38850,CITY,,5000
Bakani,Rajasthan,MMTCC38851,CITY,,5000
Badhni,Jharkhand,MMTCC38852,CITY,,5000
Satyavedu,Andhra Pradesh,MMTCC38853,CITY,,5000
Baghera,Rajasthan,MMTCC38854,CITY,,5000
Arai,Rajasthan,MMTCC38855,CITY,,5000
Sapotra,Rajasthan,MMTCC38856,CITY,,5000
Sangod,Rajasthan,MMTCC38857,CITY,,5000
Atmakur (kurnool),Andhra Pradesh,MMTCC38858,CITY,,832
Sarmathura,Rajasthan,MMTCC38859,CITY,,5000
Bagicha,Chhattisgarh,MMTCC38860,CITY,,2967
Annaram,Telangana,MMTCC38861,CITY,,5000
Arthuna,Rajasthan,MMTCC38862,CITY,,5000
Bilaspur (Chhattisgarh),Chhattisgarh,MMTCC49573,CITY,,922
Ankalamma Guduru,Andhra Pradesh,MMTCC38864,CITY,,5000
Sivanthipuram,Tamil Nadu,MMTCC38865,CITY,,5000
Basna,Chhattisgarh,MMTCC10341,CITY,,5000
Bandikui,Rajasthan,MMTCC7582,CITY,,5000
Bankoda,Rajasthan,MMTCC38866,CITY,,5000
Barrackpore (West Bengal),West Bengal,MMTCC49092,CITY,,2075
Banasthali,Rajasthan,MMTCC38868,CITY,,5000
Balaji (rajasthan),Rajasthan,MMTCC38869,CITY,,5000
Barasat (West Bengal),West Bengal,MMTCC48836,CITY,,742
PAVAGADH,Gujarat,MMTCC12349,CITY,,959
Becharaji,Gujarat,MMTCC12626,CITY,,1375
Bassi,Rajasthan,MMTCC38871,CITY,,5000
Bawal (Rajasthan),Rajasthan,MMTCC49252,CITY,,5000
Bhadran,Gujarat,MMTCC12628,CITY,,2292
Baleshwar,Odisha,MMTCC50063,CITY,,5000
Kanker,Chhattisgarh,MMTCC9407,CITY,,2213
Kawardha,Chhattisgarh,MMTCC9409,CITY,,5000
Akara Maruti Kolhapur Wadi,Maharashtra,MMTCC37295,CITY,,5000
Kenpura,Rajasthan,MMTCC9410,CITY,,2646
Ajeetgarh,Rajasthan,MMTCC37297,CITY,,5000
Badampudi,Andhra Pradesh,MMTCC6612,CITY,,5000
Keskal,Chhattisgarh,MMTCC9412,CITY,,5000
Khawasa,Madhya Pradesh,MMTCC9413,CITY,,5000
Mavinakatte,Karnataka,MMTCC12131,CITY,,5000
Abloli,Maharashtra,MMTCC37307,CITY,,5000
Turchi,Maharashtra,MMTCC37311,CITY,,5000
Bhanpuri,Chhattisgarh,MMTCC9425,CITY,,5000
Donimalai,Kerala,MMTCC12135,CITY,,5000
Tupran,Andhra Pradesh,MMTCC37313,CITY,,5000
IDAGUNJI,Karnataka,MMTCC12138,CITY,,2213
Tulsipur,Uttar Pradesh,MMTCC37315,CITY,,2967
Eklera,Madhya Pradesh,MMTCC9431,CITY,,5000
Babhulgaon,Maharashtra,MMTCC37321,CITY,,5000
Kasara,Maharashtra,MMTCC5911,CITY,,2006
Dasanakoppa,Karnataka,MMTCC12149,CITY,,5000
Degana,Rajasthan,MMTCC5119,CITY,,5000
Boisar,Maharashtra,MMTCC5942,CITY,,1230
Bakkhali,West Bengal,MMTCC37331,CITY,,934
Alagankulam,Tamil Nadu,MMTCC1022,CITY,,5000
Dambal,Karnataka,MMTCC12153,CITY,,5000
Chipurupalle,Andhra Pradesh,MMTCC9945,CITY,,2006
Eletipadu,Andhra Pradesh,MMTCC9946,CITY,,5000
JALADANKI,Andhra Pradesh,MMTCC12144,CITY,,5000
Igatpuri,Maharashtra,MMTCC5992,CITY,,1749
Karanjani,Maharashtra,MMTCC9953,CITY,,5000
Bindar,Rajasthan,MMTCC1130,CITY,,5000
Kherdi (Ratnagiri),Maharashtra,MMTCC50027,CITY,,5000
Zalki,Karnataka,MMTCC12158,CITY,,5000
Magaon,Maharashtra,MMTCC49903,CITY,,2779
Mugalkhod,Karnataka,MMTCC12160,CITY,,2646
Barad (Nanded),Maharashtra,MMTCC49139,CITY,,5000
Dapoli (Ratnagiri),Maharashtra,MMTCC49471,CITY,,806
Barakar,West Bengal,MMTCC37359,CITY,,5000
Mundgod,Karnataka,MMTCC12165,CITY,,2779
Penumantra,Andhra Pradesh,MMTCC9973,CITY,,2967
Pisai,Maharashtra,MMTCC9974,CITY,,5000
Basar,Andhra Pradesh,MMTCC37367,CITY,,5000
Basar Package,Andhra Pradesh,MMTCC37369,CITY,,5000
Shahuwadi,Maharashtra,MMTCC9981,CITY,,5000
Shirala (Sangli),Maharashtra,MMTCC49969,CITY,,5000
Ganj Basoda (Basoda),Madhya Pradesh,MMTCC49125,CITY,,2504
Chandgad,Maharashtra,MMTCC12063,CITY,,1647
Bastawade,Maharashtra,MMTCC37375,CITY,,5000
Belgaum Bypass,Karnataka,MMTCC49833,CITY,,5000
Kalasa,Karnataka,MMTCC1370,CITY,,1826
T.Kallupatti,Tamil Nadu,MMTCC49450,CITY,,912
Nouduru,Andhra Pradesh,MMTCC9997,CITY,,5000
Bhaga,Assam,MMTCC37387,CITY,,5000
Birur,Karnataka,MMTCC12067,CITY,,5000
Bhandishegaon,Maharashtra,MMTCC37391,CITY,,5000
Kannavam,Kerala,MMTCC1394,CITY,,2779
Nagaon (Assam),Assam,MMTCC50236,CITY,,704
KANAMADI,Karnataka,MMTCC12199,CITY,,5000
Bhimashankar Package,Maharashtra,MMTCC37399,CITY,,5000
Betageri,Karnataka,MMTCC12071,CITY,,5000
Bhor,Maharashtra,MMTCC37403,CITY,,2504
Kudithini,Karnataka,MMTCC10017,CITY,,2292
Kottigehara,Karnataka,MMTCC1474,CITY,,5000
Pattamundai,Odisha,MMTCC10020,CITY,,2967
Kesaria,Bihar,MMTCC18934,CITY,,5000
Bellare,Karnataka,MMTCC12075,CITY,,2380
Kuduremukha,Karnataka,MMTCC1484,CITY,,2213
Deoli (rajasthan),Rajasthan,MMTCC49221,CITY,,5000
Bijnor,Uttar Pradesh,MMTCC37415,CITY,,5000
Sikohabad,Uttar Pradesh,MMTCC5330,CITY,,2779
Madhupur (Gujarat),Gujarat,MMTCC48639,CITY,,5000
Mandangad (Sangli),Maharashtra,MMTCC50255,CITY,,2967
Kechery,Kerala,MMTCC10035,CITY,,5000
Biswanath Charali,Assam,MMTCC37425,CITY,,839
Bongaigaon,Assam,MMTCC37427,CITY,,5000
KODANGAL,Telangana,MMTCC12082,CITY,,5000
Budhni,Madhya Pradesh,MMTCC37431,CITY,,5000
Abhanpur,Chhattisgarh,MMTCC10044,CITY,,5000
Byrnihat,Meghalaya,MMTCC37435,CITY,,5000
Ambikapur,Chhattisgarh,MMTCC10045,CITY,,619
Tingkhong,Assam,MMTCC37439,CITY,,2380
Tilavalli,Karnataka,MMTCC37441,CITY,,2779
Chinnadharapuram,Tamil Nadu,MMTCC10053,CITY,,2149
Tikota (Bijapur),Karnataka,MMTCC37443,CITY,,5000
Thunag,Himachal Pradesh,MMTCC37447,CITY,,5000
Veeravanallur,Tamil Nadu,MMTCC10059,CITY,,1868
